Date,Include?,Country,City,Utilization_Tests,Adobe_Engaged Visits,Adobe_Unique Visitors,SearchTrend_Value,Email_Opens,Sales_Calls,Utilization_InstCount,Utilization_MemberCount
1/1/2021,0,Italy,Castellana Grotte BA,504,8,16,198657,1,1,1,1
1/1/2021,0,Italy,NOLA,311,5,10,122584,0,1,1,1
1/1/2021,0,Italy,NOCERA INFERIORE SA,2368,39,76,933374,2,5,1,1
1/1/2021,0,Italy,VOLTERRA PI,1168,19,37,460380,1,2,1,1
1/1/2021,0,Italy,LIDO DI CAMAIORE VIAREGGIO LU,2015,33,64,794235,2,4,1,1
1/1/2021,0,Italy,POLISTENA,455,7,14,179343,0,1,1,1
1/1/2021,0,Italy,SANTERAMO IN COLLE BA,217,4,7,85533,0,0,1,1
1/1/2021,0,Italy,TERMINI IMERESE PA,148,2,4,58336,0,0,1,1
1/1/2021,0,Italy,POTENZA,2041,33,65,804483,2,4,3,2
1/1/2021,0,Italy,MONTEPULCIANO NOTTOLA SI,229,4,8,90263,0,0,1,1
1/1/2021,0,Italy,LAMEZIA TERME CZ,178,3,6,70161,0,0,1,1
1/1/2021,0,Italy,MESAGNE BR,184,3,6,72526,0,0,1,1
1/1/2021,0,Italy,SIRACUSA,1221,20,39,481271,1,2,1,1
1/1/2021,0,Italy,LEGNAGO VR,2165,35,69,853359,2,4,1,1
1/1/2021,0,Italy,CASTENEDOLO BS,132,2,4,52029,0,0,1,1
1/1/2021,0,Italy,Avellino,111,2,4,43752,0,0,1,1
1/1/2021,0,Italy,Salerno,232,4,8,91445,0,0,1,1
1/1/2021,0,Italy,Melito Porto Salvo RC,70,1,2,27591,0,0,1,1
1/1/2021,0,Italy,BATTIPAGLIA SA,309,5,10,121796,0,1,1,1
1/1/2021,0,Italy,MONOPOLI BA,566,9,18,223095,1,1,1,1
1/1/2021,0,Italy,CASERTA,324,5,10,127708,0,1,1,1
1/1/2021,0,Italy,MOLFETTA BA,135,2,4,53212,0,0,1,1
1/1/2021,0,Italy,GROTTAMMARE AP,680,11,22,268030,1,1,1,1
1/1/2021,0,Italy,L'AQUILA - COPPITO,550,9,18,216789,1,1,1,1
1/1/2021,0,Italy,Sapri,81,1,2,31927,0,0,1,1
1/1/2021,0,Italy,TERMOLI CB,998,16,32,393373,1,2,1,1
1/1/2021,0,Italy,BARCELLONA POZZO DI GOTTO ME,25,0,0,9854,0,0,1,1
1/1/2021,0,Italy,BORGO MAGGIORE -,311,5,10,122584,0,1,1,1
1/1/2021,0,Italy,PESCARA,4428,72,141,1745346,4,9,2,2
1/1/2021,0,Italy,PAGANI SA,2372,39,76,934951,2,5,1,1
1/1/2021,0,Italy,VILLARASPA DI SPOLTORE PE,147,2,4,57942,0,0,1,1
1/1/2021,0,Italy,Feltre BL,1269,21,41,500191,1,2,1,1
1/1/2021,0,Italy,BUSSOLENGO VR,691,11,22,272365,1,1,1,1
1/1/2021,0,Italy,ANDRIA BAT,196,3,6,77256,0,0,1,1
1/1/2021,0,Italy,BARLETTA BA,195,3,6,76861,0,0,1,1
1/1/2021,0,Portugal,LISBOA,3462,202,587,7955255,57,76,1,1
1/1/2021,0,Portugal,TORRES VEDRAS,6,0,1,13787,0,0,1,1
1/1/2021,0,Spain,Manresa (barcelona),290,8,20,171037,1,2,1,1
1/1/2021,0,Spain,Sabadell (barcelona),905,26,65,533752,3,6,1,1
1/1/2021,0,Spain,Esplugues Llobregat (barcelona),2192,64,158,1292801,6,15,1,1
1/1/2021,0,Spain,Puerto De Sagunto,1224,36,88,721893,4,8,2,1
1/1/2021,0,Spain,Ibiza (baleares),1646,48,118,970781,5,11,1,1
1/1/2021,0,Spain,Alcorcon (madrid),2288,67,164,1349421,7,16,2,1
1/1/2021,0,Spain,Segovia,53,2,3,31258,0,0,1,1
1/1/2021,0,Spain,Alcoy (alicante),1397,41,100,823925,4,10,1,1
1/1/2021,0,Spain,Cartagena (murcia),1288,38,93,759639,4,9,1,1
1/1/2021,0,Spain,Mostoles (madrid),328,10,23,193448,1,2,1,1
1/1/2021,0,Spain,MISLATA  (VALENCIA),825,24,59,486570,2,6,1,1
1/1/2021,0,Spain,VIGO (PONTEVEDRA),4023,117,289,2372692,12,28,2,1
1/1/2021,0,Spain,ELEJALDE GALDAKAO,2756,80,198,1625438,8,19,2,1
1/1/2021,0,Spain,Prat de Llobregat (Barcelona),3182,93,229,1876685,9,22,1,1
1/1/2021,0,Spain,Tarragona,2302,67,165,1357677,7,16,1,1
1/1/2021,0,Spain,Castellon,477,14,34,281326,1,3,1,1
1/1/2021,0,Spain,ALCOBENDAS,8029,234,576,4735357,23,55,2,1
1/1/2021,0,Spain,Aviles (asturias),1096,32,79,646401,3,8,1,1
1/1/2021,0,Sweden,LULEÅ,1469,10,21,395198,1,1,1,1
1/1/2021,0,Sweden,Falun,1808,13,25,486397,1,1,1,1
1/1/2021,0,Sweden,KARLSTAD,1529,11,22,411339,1,1,1,1
1/1/2021,0,Sweden,GÄVLE,2322,17,33,624676,1,1,2,1
1/1/2021,0,Sweden,KALMAR,2372,17,34,638127,1,1,2,2
1/1/2021,0,Sweden,Örebro,2467,18,35,663685,1,1,1,1
1/1/2021,0,Sweden,ÖSTERSUND,984,7,14,264721,1,1,1,1
1/1/2021,0,Sweden,LJUNGBY,1647,12,24,443084,1,1,2,1
1/1/2021,0,Sweden,Växjö,1656,12,24,445505,1,1,2,1
1/1/2021,0,Sweden,KARLSKRONA,466,3,6,125366,0,0,1,1
1/1/2021,0,Sweden,ESKILSTUNA,586,4,9,157649,0,0,1,1
1/1/2021,0,Sweden,Skövde,3476,25,49,935131,2,2,1,1
1/1/2021,0,Sweden,BORAS,1802,13,25,484783,1,1,2,1
1/1/2021,0,Switzerland,Sierre,502,16,31,100330,0,1,1,1
1/1/2021,0,Switzerland,GENEVE 14,907,29,55,181273,0,1,1,1
1/1/2021,0,Switzerland,DAVOS-WOLFGANG,68,2,4,13590,0,0,1,1
1/1/2021,0,Switzerland,BELLINZONA,1427,45,86,285200,0,2,1,1
1/1/2021,0,Switzerland,Fribourg,522,17,31,104327,0,1,1,1
1/1/2021,0,Switzerland,Winterthur,2373,75,143,474267,1,3,1,1
1/1/2021,0,Switzerland,Marly 1,640,20,39,127910,0,1,1,1
1/1/2021,0,Switzerland,Meyrin,566,18,35,113121,0,1,1,1
1/1/2021,0,Switzerland,Uster,659,21,39,131708,0,1,1,1
1/1/2021,0,Switzerland,BASEL,333,11,20,66553,0,0,1,1
1/1/2021,0,Netherlands,LANDSMEER,1839,20,28,3129416,3,1,1,1
1/1/2021,0,Netherlands,DOETINCHEM,1207,13,19,2053945,2,1,1,1
1/1/2021,0,Netherlands,BREDA,2002,21,32,3406792,4,2,2,1
1/1/2021,0,Netherlands,LEIDEN,1724,18,27,2933721,3,1,1,1
1/1/2021,0,Netherlands,VENLO,1685,18,26,2867355,3,1,1,1
1/1/2021,0,Netherlands,BLARICUM,1549,17,24,2635924,3,1,1,1
1/1/2021,0,Netherlands,ALKMAAR,3105,33,49,5283761,6,3,2,1
1/1/2021,0,Netherlands,AMSTERDAM,988,11,15,1681274,2,1,1,1
1/1/2021,0,Netherlands,GOES,1674,18,26,2848636,3,1,1,1
1/1/2021,0,Netherlands,HOORN,1246,13,19,2120311,2,1,1,1
1/1/2021,0,Netherlands,KOOG AAN DE ZAAN,23,0,0,39139,0,0,1,1
2/1/2021,0,Austria,HALL,3779,100,178,143157,3,5,1,1
2/1/2021,0,Austria,Ried im Innkreis,1648,44,77,62430,1,2,1,1
2/1/2021,0,Austria,Innsbruck,2045,54,96,77469,1,3,1,1
2/1/2021,0,Austria,Schwarzach/Pongau,131,3,6,4963,0,0,1,1
2/1/2021,0,Austria,TELFS,3177,84,149,120352,2,4,2,1
2/1/2021,0,Austria,Graz,2724,72,128,103192,2,4,1,1
2/1/2021,0,Austria,Wels,1298,34,61,49171,1,2,1,1
2/1/2021,0,Austria,Villach,1737,46,82,65802,1,2,1,1
2/1/2021,0,Austria,BADEN,852,23,40,32276,1,1,1,1
2/1/2021,0,Austria,Amstetten,384,10,18,14547,0,0,1,1
2/1/2021,0,Austria,Eisenstadt,2465,65,116,93380,2,3,1,1
2/1/2021,0,Belgium,GENT,1770,13,28,185682,3,1,1,1
2/1/2021,0,Belgium,KORTRIJK,603,4,9,63258,1,0,1,1
2/1/2021,0,Belgium,ARLON,2424,18,37,254290,4,1,1,1
2/1/2021,0,Belgium,BASTOGNE,1265,9,19,132705,2,1,1,1
2/1/2021,0,Belgium,SERAING,606,5,9,63572,1,0,1,1
2/1/2021,0,Belgium,TIENEN,775,6,12,81301,1,0,1,1
2/1/2021,0,Belgium,ARDOOIE,1,0,0,105,0,0,1,1
2/1/2021,0,Belgium,LA LOUVIERE,1403,10,21,147182,2,1,1,1
2/1/2021,0,Belgium,BOUGE,2359,18,37,247471,4,1,1,1
2/1/2021,0,Belgium,NAMUR,1023,8,16,107318,2,0,1,1
2/1/2021,0,Belgium,TESSENDERLO,2031,15,32,213062,3,1,1,1
2/1/2021,0,Belgium,MOUSCRON,843,6,13,88435,1,0,1,1
2/1/2021,0,Belgium,LODELINSART,3863,29,60,405248,6,2,2,2
2/1/2021,0,Belgium,BRUSSEL,1931,14,30,202572,3,1,1,1
2/1/2021,0,Belgium,TONGEREN,907,7,14,95149,1,0,1,1
2/1/2021,0,Belgium,EUPEN,731,5,11,76686,1,0,1,1
2/1/2021,0,Belgium,HALLE,1363,10,21,142986,2,1,1,1
2/1/2021,0,Belgium,EDEGEM,2502,19,39,262472,4,1,2,1
2/1/2021,0,Belgium,RONSE,350,3,5,36717,1,0,1,1
2/1/2021,0,Belgium,ASSE,713,5,11,74797,1,0,1,1
2/1/2021,0,Belgium,LIER,428,3,7,44899,1,0,1,1
2/1/2021,0,Belgium,LIBRAMONT,1018,8,16,106793,2,0,1,1
2/1/2021,0,Belgium,DEINZE,1370,10,21,143720,2,1,1,1
2/1/2021,0,Belgium,MALLE,1011,8,16,106059,2,0,1,1
2/1/2021,0,Belgium,GILLY,1263,9,19,132495,2,1,1,1
2/1/2021,0,Belgium,SOIGNIES,1560,12,24,163652,3,1,1,1
2/1/2021,0,Belgium,NIMY,1767,13,28,185367,3,1,1,1
2/1/2021,0,Czechia,LIBEREC,1192,3,5,564465,0,4,2,2
2/1/2021,0,Czechia,OSTRAVA,731,2,4,346161,0,2,2,2
2/1/2021,0,Czechia,USTI NAD LABEM,2681,8,12,1269572,0,9,2,1
2/1/2021,0,Czechia,NOVY JICIN,496,1,2,234878,0,2,1,1
2/1/2021,0,Czechia,OLOMOUC,1393,4,6,659647,0,5,1,1
2/1/2021,0,Czechia,Praha0,777,2,4,367944,0,3,1,1
2/1/2021,0,Czechia,Praha - Bohnice,66,0,0,31254,0,0,1,1
2/1/2021,0,Czechia,Zlin,935,3,4,442764,0,3,1,1
2/1/2021,0,Czechia,PLZEN,199,1,0,94235,0,1,1,1
2/1/2021,0,Denmark,HORSENS,2795,7,6,193002,2,2,2,1
2/1/2021,0,Denmark,HELLERUP,935,2,2,64564,1,1,2,1
2/1/2021,0,Denmark,København NV,518,1,1,35769,0,0,1,1
2/1/2021,0,Denmark,HØRSHOLM,1497,4,3,103372,1,1,2,1
2/1/2021,0,Denmark,København N,1265,3,3,87351,1,1,1,1
2/1/2021,0,Denmark,Esbjerg,412,1,1,28450,0,0,1,1
2/1/2021,0,Denmark,RANDERS NØ,1938,5,5,133824,1,2,1,1
2/1/2021,0,Denmark,HILLERØD,2859,7,6,197421,2,2,1,1
2/1/2021,0,Denmark,Herning,163,0,0,11256,0,0,2,1
2/1/2021,0,Estonia,TARTU,4028,4,4,224491,2,0,1,1
2/1/2021,0,Finland,LAPPEENRANTA,64,0,0,11425,0,0,1,1
2/1/2021,0,Finland,KUOPIO,2779,7,13,496076,1,0,1,1
2/1/2021,0,Finland,SEINAJOKI,1484,4,7,264907,1,0,1,1
2/1/2021,0,Finland,Vaasa,1813,4,8,323636,1,0,1,1
2/1/2021,0,Finland,PORI,1769,4,8,315782,1,0,1,1
2/1/2021,0,Finland,JOENSUU,2589,6,11,462159,1,0,1,1
2/1/2021,0,France,RENNES CEDEX,2221,52,110,873283,14,6,1,1
2/1/2021,0,France,ARRAS CEDEX,777,18,39,305511,5,2,1,1
2/1/2021,0,France,DOUAI,353,8,18,138797,2,1,1,1
2/1/2021,0,France,L AIGLE Cedex,707,17,35,277988,4,2,1,1
2/1/2021,0,France,LILLEBONNE,2405,56,119,945631,15,6,2,1
2/1/2021,0,France,ST DOULCHARD,2201,52,110,865419,14,6,1,1
2/1/2021,0,France,TREVENANS,981,23,48,385723,6,2,1,1
2/1/2021,0,France,ST ETIENNE DU ROUVRAY,994,23,50,390835,6,3,1,1
2/1/2021,0,France,BETHUNE,368,9,18,144695,2,1,1,1
2/1/2021,0,France,ROUBAIX CEDEX 1,380,9,19,149414,2,1,1,1
2/1/2021,0,France,SERIGNAN,919,22,46,361345,6,2,1,1
2/1/2021,0,France,LE PUY EN VELAY,1597,37,80,627930,10,4,1,1
2/1/2021,0,France,NERAC,828,19,41,325564,5,2,1,1
2/1/2021,0,France,RODEZ,2070,48,103,813911,13,5,1,1
2/1/2021,0,France,PLOUAY,627,15,32,246532,4,2,1,1
2/1/2021,0,France,CHATILLON,2648,62,132,1041177,16,7,1,1
2/1/2021,0,France,TROYES CEDEX,804,19,41,316128,5,2,1,1
2/1/2021,0,France,NEVERS CEDEX,774,18,39,304332,5,2,1,1
2/1/2021,0,France,CAMBRAI,1225,29,61,481662,8,3,1,1
2/1/2021,0,France,CHAURAY,1080,25,54,424649,7,3,1,1
2/1/2021,0,France,CHOLET,862,20,43,338933,5,2,1,1
2/1/2021,0,France,SAINT PRIEST EN JAREZ,3364,79,167,1322704,21,8,2,1
2/1/2021,0,France,REZE,786,18,39,309050,5,2,1,1
2/1/2021,0,France,LE HAILLAN,2544,60,127,1000285,16,6,1,1
2/1/2021,0,France,NOTRE DAME DE SANILHAC,3671,86,183,1443414,23,9,1,1
2/1/2021,0,France,GUEMENE PENFAO,3272,77,163,1286530,20,8,1,1
2/1/2021,0,France,VALENCIENNES CEDEX,3706,87,185,1457176,23,9,2,1
2/1/2021,0,France,BESANCON,2040,48,102,802115,13,5,1,1
2/1/2021,0,France,LOMME,1487,35,74,584679,9,4,1,1
2/1/2021,0,France,LA GARENNE COLOMBE,742,17,37,291750,5,2,1,1
2/1/2021,0,France,SOISSONS CX,965,23,48,379432,6,2,1,1
2/1/2021,0,France,LANGON,484,11,25,190306,3,1,1,1
2/1/2021,0,France,SAINT BRIEUC,117,3,6,46004,1,0,1,1
2/1/2021,0,France,ENTRAIGUES-SUR-LA-SORGUE,1001,23,50,393587,6,3,1,1
2/1/2021,0,France,REIMS,898,21,45,353088,6,2,1,1
2/1/2021,0,France,BONDUES,1276,30,64,501715,8,3,1,1
2/1/2021,0,France,HAZEBROUCK,1430,34,71,562267,9,4,1,1
2/1/2021,0,France,ANTRAIN,883,21,44,347190,5,2,1,1
2/1/2021,0,France,SALON DE PROVENCE,851,20,43,334608,5,2,1,1
2/1/2021,0,France,HALLENNES LEZ HAUBOURDIN,2500,59,125,982984,15,6,1,1
2/1/2021,0,France,SEGRE,1741,41,87,684550,11,4,1,1
2/1/2021,0,France,LOURDES,209,5,11,82177,1,1,1,1
2/1/2021,0,France,ST POURCAIN SUR SIOULE,1134,27,57,445882,7,3,1,1
2/1/2021,0,France,DUNKERQUE,267,6,13,104983,2,1,1,1
2/1/2021,0,France,GUEBWILLER,1845,43,92,725442,11,5,1,1
2/1/2021,0,France,GANGES,274,6,14,107735,2,1,1,1
2/1/2021,0,France,VAYRES,6287,147,313,2472009,39,16,1,1
2/1/2021,0,France,GONESSE CEDEX,6,0,0,2359,0,0,1,1
2/1/2021,0,Germany,St. Ingbert,2560,131,232,1046002,1,3,1,1
2/1/2021,0,Germany,Lehrte,651,33,59,265995,0,1,1,1
2/1/2021,0,Germany,Leinfelden-Echterdingen,2282,117,206,932413,1,2,1,1
2/1/2021,0,Germany,Nürnberg,2980,152,269,1217611,2,3,2,2
2/1/2021,0,Germany,Singen,2608,133,236,1065614,1,3,2,1
2/1/2021,0,Germany,Lübbecke,1998,102,181,816372,1,2,1,1
2/1/2021,0,Germany,Zwickau,1067,55,96,435970,1,1,1,1
2/1/2021,0,Germany,Rheinstetten,931,48,85,380401,1,1,1,1
2/1/2021,0,Germany,Kempten,2087,107,189,852737,1,2,1,1
2/1/2021,0,Germany,Schwerin,914,47,83,373455,1,1,1,1
2/1/2021,0,Germany,Sendenhorst,938,48,85,383262,1,1,1,1
2/1/2021,0,Germany,Rostock,2424,124,219,990433,1,3,1,1
2/1/2021,0,Germany,Paderborn,2118,108,192,865403,1,2,1,1
2/1/2021,0,Germany,Hannover,1551,79,140,633730,1,2,1,1
2/1/2021,0,Germany,Neukirchen beim Heiligen Blut,3836,196,347,1567368,2,4,1,1
2/1/2021,0,Germany,Ravensburg,240,12,22,98063,0,0,1,1
2/1/2021,0,Germany,Ingolstadt,1087,56,98,444142,1,1,1,1
2/1/2021,0,Germany,Sindelfingen,553,28,50,225953,0,1,1,1
2/1/2021,0,Germany,Weiden,10110,517,914,4130890,6,11,2,1
2/1/2021,0,Germany,Regensburg,498,25,45,203480,0,1,1,1
2/1/2021,0,Germany,Bad Aibling,1899,97,172,775921,1,2,1,1
2/1/2021,0,Germany,Görlitz,1787,91,162,730158,1,2,1,1
2/1/2021,0,Germany,Oldenburg,2275,116,206,929552,1,2,1,1
2/1/2021,0,Germany,Bietigheim-Bissingen,771,39,70,315026,0,1,1,1
2/1/2021,0,Germany,Altenburg,1990,102,179,813103,1,2,1,1
2/1/2021,0,Germany,Essen,1587,81,143,648439,1,2,1,1
2/1/2021,0,Germany,Bautzen,1779,91,160,726890,1,2,1,1
2/1/2021,0,Germany,Flintbek,4746,243,429,1939189,3,5,2,1
2/1/2021,0,Germany,Velbert,670,34,60,273758,0,1,1,1
2/1/2021,0,Germany,Martinsried,6239,319,564,2549221,4,7,2,1
2/1/2021,0,Germany,Eschweiler,1061,54,96,433519,1,1,1,1
2/1/2021,0,Germany,Wiesloch,461,24,42,188362,0,0,1,1
2/1/2021,0,Germany,Dessau-Roßlau,3446,176,311,1408016,2,4,1,1
2/1/2021,0,Germany,Mainz,10653,545,963,4352757,6,11,1,1
2/1/2021,0,Germany,Kassel,761,39,68,310940,0,1,1,1
2/1/2021,0,Germany,Celle,252,13,23,102966,0,0,1,1
2/1/2021,0,Germany,Dülmen,1451,74,132,592871,1,2,1,1
2/1/2021,0,United Kingdom,Paisley,3569,396,897,4407514,0,5,1,1
2/1/2021,0,United Kingdom,Farnborough Common,2488,276,625,3072540,0,4,1,1
2/1/2021,0,United Kingdom,"Bentalls, Basildon",5049,561,1270,6235231,0,8,2,1
2/1/2021,0,United Kingdom,Stoke on Trent,2690,299,677,3321998,0,4,1,1
2/1/2021,0,United Kingdom,Prescot,5972,663,1502,7375084,0,9,2,1
2/1/2021,0,United Kingdom,Gloucester,4142,459,1043,5115137,0,6,1,1
2/1/2021,0,United Kingdom,Llanelli,787,88,198,971901,0,1,1,1
2/1/2021,0,United Kingdom,Hereford,1529,169,384,1888229,0,2,1,1
2/1/2021,0,United Kingdom,Ipswich,47,6,12,58042,0,0,2,1
2/1/2021,0,United Kingdom,Newcastle Upon Tyne,1152,127,290,1422655,0,2,1,1
2/1/2021,0,United Kingdom,Oxford,4855,539,1222,5995652,0,7,2,1
2/1/2021,0,United Kingdom,Middlesborough,4895,544,1232,6045049,0,7,2,1
2/1/2021,0,United Kingdom,Exeter,2386,265,600,2946576,0,4,1,1
2/1/2021,0,United Kingdom,Bournemouth,5249,582,1321,6482219,0,8,2,1
2/1/2021,0,United Kingdom,Carlisle,892,99,225,1101570,0,1,1,1
2/1/2021,0,Italy,SAN SISTO - PERUGIA,1520,21,39,481200,2,3,1,1
2/1/2021,0,Italy,ERICE CASA SANTA TP,1106,15,29,350136,2,2,2,1
2/1/2021,0,Italy,AMELIA TR,2674,36,70,846532,4,6,1,1
2/1/2021,0,Italy,VIZZOLO PREDABISSI MI,1217,16,31,385277,2,3,1,1
2/1/2021,0,Italy,REGGIO CALABRIA,2869,39,75,908265,4,6,3,3
2/1/2021,0,Italy,FANO PU,297,4,8,94024,0,1,1,1
2/1/2021,0,Italy,JESI AN,3011,41,78,953220,4,7,1,1
2/1/2021,0,Italy,BUSTO ARSIZIO VA,3613,49,94,1143800,5,8,2,1
2/1/2021,0,Italy,MERANO BZ,1235,17,33,390975,2,3,1,1
2/1/2021,0,Italy,Foligno PG,2747,37,72,869643,4,6,2,1
2/1/2021,0,Italy,Massa MS,3853,52,100,1219779,5,8,2,1
2/1/2021,0,Italy,COSENZA,904,12,23,286187,1,2,2,2
2/1/2021,0,Italy,GENOVA,3992,54,104,1263784,6,9,3,3
2/1/2021,0,Italy,TRENTO,1917,26,50,606882,3,4,1,1
2/1/2021,0,Italy,CIVITANOVA MARCHE MC,898,12,23,284288,1,2,1,1
2/1/2021,0,Italy,BARI,3924,53,102,1242256,5,9,3,3
2/1/2021,0,Italy,MARCIANISE CE,389,5,10,123149,1,1,1,1
2/1/2021,0,Italy,Arezzo,7427,101,193,2351233,10,16,2,1
2/1/2021,0,Italy,CARBONIA CI,623,8,16,197229,1,1,1,1
2/1/2021,0,Italy,DOLO VE,1557,21,41,492914,2,3,1,1
2/1/2021,0,Italy,POZZUOLI NA,343,5,9,108587,0,1,1,1
2/1/2021,0,Italy,NAPOLI,910,12,23,288087,1,2,1,1
2/1/2021,0,Italy,ANCONA,2141,29,56,677796,3,5,2,2
2/1/2021,0,Italy,Lucca,3174,43,83,1004822,4,7,1,1
2/1/2021,0,Italy,GROSSETO,3454,47,89,1093464,5,8,1,1
2/1/2021,0,Italy,VIBO VALENTIA,279,4,8,88326,0,1,1,1
2/1/2021,0,Italy,LAVAGNA GE,1258,17,33,398256,2,3,1,1
2/1/2021,0,Italy,TREVIGLIO BG,670,9,17,212108,1,1,1,1
2/1/2021,0,Italy,CARATE BRIANZA MB,5977,81,155,1892193,8,13,2,2
2/1/2021,0,Italy,BAGGIOVARA,4681,63,122,1481907,7,10,2,1
2/1/2021,0,Italy,CONEGLIANO TV,777,11,20,245982,1,2,2,2
2/1/2021,0,Italy,ADRIA RO,981,13,25,310564,1,2,1,1
2/1/2021,0,Italy,IMPERIA,1333,18,35,422000,2,3,1,1
2/1/2021,0,Italy,LODI,2245,30,58,710720,3,5,1,1
2/1/2021,0,Italy,VIGEVANO PV,505,7,13,159872,1,1,1,1
2/1/2021,0,Italy,LECCO,2436,33,64,771187,3,5,1,1
2/1/2021,0,Italy,LIVORNO,3880,53,101,1228327,5,8,1,1
2/1/2021,0,Italy,CERNUSCO S/NAVIGLIO MI,1022,14,27,323544,1,2,1,1
2/1/2021,0,Italy,CITTA' DI CASTELLO PG,1903,26,50,602450,3,4,1,1
2/1/2021,0,Italy,Pantalla Todi PG,1378,19,36,436246,2,3,1,1
2/1/2021,0,Italy,SONDALO SO,1277,17,33,404271,2,3,1,1
2/1/2021,0,Italy,URBINO PU,452,6,12,143094,1,1,1,1
2/1/2021,0,Italy,S. AGATA DEI GOTI BN,348,5,9,110170,0,1,2,1
2/1/2021,0,Italy,PIACENZA,1911,26,50,604983,3,4,1,1
2/1/2021,0,Italy,VITTORIO VENETO TV,1557,21,41,492914,2,3,1,1
2/1/2021,0,Italy,BELLUNO,1134,15,29,359001,2,2,1,1
2/1/2021,0,Italy,PALERMO,1689,23,44,534702,2,4,2,1
2/1/2021,0,Italy,ARIANO IRPINO AV,162,2,4,51286,0,0,1,1
2/1/2021,0,Italy,MACERATA,917,12,24,290303,1,2,1,1
2/1/2021,0,Italy,LA SPEZIA,2759,37,72,873442,4,6,1,1
2/1/2021,0,Italy,SAN GAVINO MONREALE,223,3,6,70597,0,0,1,1
2/1/2021,0,Italy,DESIO MB,426,6,11,134863,1,1,1,1
2/1/2021,0,Italy,GUASTALLA RE,2029,27,53,642339,3,4,1,1
2/1/2021,0,Italy,LOC. VALLORIA - SAVONA,1257,17,33,397940,2,3,1,1
2/1/2021,0,Italy,VARESE,815,11,21,258012,1,2,1,1
2/1/2021,0,Italy,MONSERRATO CA,475,6,12,150375,1,1,1,1
2/1/2021,0,Italy,BIANCAVILLA CT,444,6,12,140561,1,1,1,1
2/1/2021,0,Italy,POLLENA TROCCHIA,222,3,6,70281,0,0,1,1
2/1/2021,0,Italy,Aosta,1397,19,37,442261,2,3,1,1
2/1/2021,0,Italy,Castellana Grotte BA,484,7,13,153224,1,1,1,1
2/1/2021,0,Italy,NOLA,373,5,10,118084,1,1,1,1
2/1/2021,0,Italy,NOCERA INFERIORE SA,3021,41,79,956385,4,7,1,1
2/1/2021,0,Italy,VOLTERRA PI,1333,18,35,422000,2,3,1,1
2/1/2021,0,Italy,LIDO DI CAMAIORE VIAREGGIO LU,2844,39,74,900351,4,6,1,1
2/1/2021,0,Italy,POLISTENA,622,8,16,196912,1,1,1,1
2/1/2021,0,Italy,SANTERAMO IN COLLE BA,179,2,4,56668,0,0,1,1
2/1/2021,0,Italy,TERMINI IMERESE PA,288,4,8,91175,0,1,1,1
2/1/2021,0,Italy,POTENZA,2753,37,72,871542,4,6,3,2
2/1/2021,0,Italy,MONTEPULCIANO NOTTOLA SI,253,3,6,80094,0,1,1,1
2/1/2021,0,Italy,LAMEZIA TERME CZ,349,5,9,110486,0,1,1,1
2/1/2021,0,Italy,MESAGNE BR,193,3,5,61100,0,0,1,1
2/1/2021,0,Italy,SIRACUSA,1793,24,47,567626,3,4,1,1
2/1/2021,0,Italy,LEGNAGO VR,2257,31,58,714519,3,5,1,1
2/1/2021,0,Italy,CASTENEDOLO BS,157,2,4,49703,0,0,1,1
2/1/2021,0,Italy,Avellino,151,2,4,47803,0,0,1,1
2/1/2021,0,Italy,Salerno,338,5,9,107004,0,1,1,1
2/1/2021,0,Italy,BATTIPAGLIA SA,542,7,14,171586,1,1,1,1
2/1/2021,0,Italy,MONOPOLI BA,1078,15,28,341272,2,2,1,1
2/1/2021,0,Italy,CASERTA,389,5,10,123149,1,1,1,1
2/1/2021,0,Italy,MOLFETTA BA,511,7,13,161772,1,1,1,1
2/1/2021,0,Italy,GROTTAMMARE AP,870,12,23,275424,1,2,1,1
2/1/2021,0,Italy,L'AQUILA - COPPITO,1143,15,29,361850,2,3,1,1
2/1/2021,0,Italy,Sapri,102,1,2,32291,0,0,1,1
2/1/2021,0,Italy,TERMOLI CB,877,12,23,277640,1,2,1,1
2/1/2021,0,Italy,BARCELLONA POZZO DI GOTTO ME,19,0,0,6015,0,0,1,1
2/1/2021,0,Italy,BORGO MAGGIORE -,169,2,4,53502,0,0,1,1
2/1/2021,0,Italy,PESCARA,5055,68,132,1600307,7,11,2,2
2/1/2021,0,Italy,PAGANI SA,2626,36,68,831337,4,6,1,1
2/1/2021,0,Italy,VILLARASPA DI SPOLTORE PE,145,2,4,45904,0,0,1,1
2/1/2021,0,Italy,Feltre BL,1703,23,44,539134,2,4,1,1
2/1/2021,0,Italy,BUSSOLENGO VR,534,7,14,169053,1,1,1,1
2/1/2021,0,Italy,ANDRIA BAT,266,4,7,84210,0,1,1,1
2/1/2021,0,Italy,BARLETTA BA,208,3,6,65848,0,0,1,1
2/1/2021,0,Norway,HAUGESUND,295,1,0,20775,0,0,1,1
2/1/2021,0,Portugal,LISBOA,3391,240,632,4710684,108,133,1,1
2/1/2021,0,Portugal,TORRES VEDRAS,101,7,19,140306,3,4,1,1
2/1/2021,0,Spain,Manresa (barcelona),263,7,13,111673,1,2,1,1
2/1/2021,0,Spain,Sabadell (barcelona),1331,34,67,565157,7,10,1,1
